Date,Open,High,Low,Close,Adj. Close,Change,Volume
2021-04-13,52.13000,52.67700,51.92300,52.64300,49.96400,1.18%,1590366
2021-04-14,52.30700,52.90700,52.25700,52.48000,49.80900,-0.31%,1657185
2021-04-15,52.57700,53.71000,52.57700,53.35000,50.63500,1.66%,1976556
2021-04-16,53.64000,53.83700,53.21000,53.39000,50.67300,0.07%,3037815
2021-04-19,53.29000,53.30000,52.48700,52.87700,50.18500,-0.96%,2465223
2021-04-20,52.97300,53.75500,52.93800,53.22700,50.51700,0.66%,3034725
2021-04-21,53.47700,53.99600,52.36300,53.10700,50.40400,-0.23%,3333285
2021-04-22,53.46300,54.11300,53.09300,53.24000,50.53000,0.25%,1927536
2021-04-23,53.40300,54.42300,53.18700,54.15700,51.40000,1.72%,2040099
2021-04-26,54.27000,54.28000,53.19300,53.34300,50.62800,-1.50%,1659705
2021-04-27,53.26300,53.62300,52.89800,53.60000,50.87200,0.48%,1989855
2021-04-28,53.72300,53.82300,52.90300,53.21700,50.50800,-0.71%,1906608
2021-04-29,53.60700,53.99700,53.13300,53.96300,51.21700,1.40%,1726743
2021-04-30,53.85700,54.10500,53.49300,53.84700,51.10600,-0.21%,1542963
2021-05-03,54.02700,54.54000,53.67300,54.16300,51.40600,0.59%,1903035
2021-05-04,54.17000,54.55300,53.27000,54.51300,51.73900,0.65%,2963922
2021-05-05,54.65700,54.74800,54.07700,54.51700,51.74200,0.01%,2333799
2021-05-06,54.67700,54.67700,54.04300,54.52700,51.75100,0.02%,1845240
2021-05-07,54.61700,54.97300,54.49300,54.85300,52.06100,0.60%,1478517
2021-05-10,55.24800,55.59700,54.47700,54.51000,51.73600,-0.63%,1867815
2021-05-11,53.77000,53.95300,53.04000,53.24300,50.53300,-2.32%,2451630
2021-05-12,52.95700,53.46900,52.24000,52.78700,50.10000,-0.86%,3358149
2021-05-13,52.92000,53.94000,52.92000,53.63300,50.90300,1.60%,1378662
2021-05-14,53.90300,54.98000,53.79200,54.78700,51.99800,2.15%,2094189
2021-05-17,54.73300,54.95700,54.37000,54.58300,51.80500,-0.37%,1488057
2021-05-18,54.70300,54.84300,53.95700,53.98000,51.23200,-1.10%,1572525
2021-05-19,53.41300,53.72700,53.14700,53.64700,50.91600,-0.62%,1946415
2021-05-20,53.83700,54.84300,53.75000,54.48700,51.71300,1.57%,1247001
2021-05-21,54.30000,54.94700,54.29300,54.62300,51.84300,0.25%,4049520
2021-05-24,54.78000,55.33700,54.78000,54.97300,52.17500,0.64%,1210167
2021-05-25,55.20300,55.38700,54.60300,54.77000,51.98200,-0.37%,1465236
2021-05-26,54.89000,55.46000,54.87700,55.15000,52.34300,0.69%,1362720
2021-05-27,55.23700,55.39700,54.97700,55.32700,52.51100,0.32%,2170386
2021-05-28,55.71700,55.95000,55.37000,55.82000,52.97900,0.89%,1406829
2021-06-01,56.06700,56.22000,54.75700,54.81700,52.02700,-1.80%,1939260
2021-06-02,55.19700,55.78000,55.00000,55.61300,52.78300,1.45%,2823516
2021-06-03,55.63000,56.25000,55.41300,56.02000,53.16900,0.73%,2382153
2021-06-04,56.22700,56.80000,55.87000,56.74300,53.85500,1.29%,1697679
2021-06-07,56.97000,57.00000,56.21000,56.30000,53.43400,-0.78%,1742796
2021-06-08,56.48300,56.78300,56.26300,56.32000,53.45300,0.04%,1913040
2021-06-09,56.47000,56.51300,56.14300,56.37300,53.50400,0.09%,1672845
2021-06-10,56.52000,56.52000,56.02500,56.12000,53.43400,-0.45%,1680978
2021-06-11,56.75300,57.67700,56.64700,57.65000,54.89100,2.73%,2504181
2021-06-14,57.49700,58.39000,57.17000,58.38700,55.59300,1.28%,2053071
2021-06-15,58.53300,59.18300,58.35700,58.76300,55.95100,0.64%,1997460
2021-06-16,58.74700,59.46000,58.57300,59.11700,56.28800,0.60%,2835807
2021-06-17,59.36300,60.17700,58.88300,59.93000,57.06200,1.38%,3442743
2021-06-18,59.41700,59.60000,58.42000,58.60000,55.79600,-2.22%,5363427
2021-06-21,58.94000,59.76000,58.63000,59.59300,56.74200,1.69%,3135930
2021-06-22,59.64300,59.91300,59.42000,59.56700,56.71600,-0.04%,1998483
2021-06-23,59.66700,59.87700,59.20300,59.32000,56.48100,-0.41%,2843508
2021-06-24,59.63300,59.76700,59.11700,59.26700,56.43000,-0.09%,2601549
2021-06-25,59.53000,59.64300,59.06000,59.35700,56.51600,0.15%,2368518
2021-06-28,59.50300,59.57000,58.99300,59.03700,56.21100,-0.54%,2942412
2021-06-29,59.22700,59.43300,58.88300,58.95000,56.12900,-0.15%,1988637
2021-06-30,58.85000,58.90300,58.39300,58.60000,55.79600,-0.59%,3492447
2021-07-01,59.29700,59.29700,58.60000,58.67700,55.86900,0.13%,3370512
2021-07-02,58.83300,59.35000,58.64600,59.29300,56.45600,1.05%,2907009
2021-07-06,59.42700,59.47000,58.56300,58.78700,55.97300,-0.85%,2022930
2021-07-07,59.02000,59.08300,58.42500,58.72000,55.91000,-0.11%,2143728
2021-07-08,58.12000,58.45700,57.85700,58.02700,55.25000,-1.18%,1940292
2021-07-09,58.13700,58.63700,58.08000,58.59000,55.78600,0.97%,1531443
2021-07-12,58.59400,60.33000,58.59400,59.88300,57.01800,2.21%,3443187
2021-07-13,60.03700,60.33300,59.45700,59.69700,56.84000,-0.31%,2671032
2021-07-14,59.79000,59.79000,58.75000,59.36000,56.51900,-0.56%,2130957
2021-07-15,59.25000,59.83300,59.07700,59.55000,56.70000,0.32%,1949256
2021-07-16,59.49700,60.07700,59.36000,59.51700,56.66900,-0.06%,2752980
2021-07-19,59.23000,59.54300,58.64300,59.05000,56.22400,-0.78%,2778237
2021-07-20,59.25700,60.90700,58.87300,60.30000,57.41400,2.12%,3384003
2021-07-21,60.44700,62.34300,60.44700,62.09300,59.12200,2.97%,3887673
2021-07-22,62.52000,62.73700,61.71000,61.78000,58.82400,-0.50%,3082611
2021-07-23,62.03000,62.82700,61.89000,62.58700,59.59200,1.31%,2206260
2021-07-26,62.37000,62.51700,61.48300,62.19300,59.21700,-0.63%,2045682
2021-07-27,61.97700,62.69300,61.74700,61.89700,58.93500,-0.48%,1989360
2021-07-28,61.92300,62.02000,61.38300,61.84300,58.88400,-0.09%,1784955
2021-07-29,61.96300,62.51000,61.51700,62.22700,59.24900,0.62%,1687989
2021-07-30,62.18300,62.71700,61.93000,62.24300,59.26500,0.03%,1849395
2021-08-02,62.76700,62.98100,62.34300,62.81000,59.80400,0.91%,1661706
2021-08-03,63.06300,63.18000,62.57300,62.89000,59.88000,0.13%,1821228
2021-08-04,62.71000,63.48300,62.55200,63.12000,60.09900,0.37%,2186697
2021-08-05,63.33300,63.56300,62.50300,62.89300,59.88400,-0.36%,2025195
2021-08-06,63.11300,63.43500,62.52000,62.90700,59.89600,0.02%,1578564
2021-08-09,62.94000,63.01000,62.62000,62.89300,59.88400,-0.02%,1651023
2021-08-10,62.92700,63.35000,62.56000,62.95300,59.94100,0.10%,1751553
2021-08-11,63.11000,63.46200,62.89700,63.10700,60.08700,0.24%,1242474
2021-08-12,63.30700,63.62300,62.60300,63.36300,60.33100,0.41%,1366155
2021-08-13,63.40000,63.82300,63.33300,63.66300,60.61700,0.47%,931671
2021-08-16,63.76700,64.09200,63.33700,64.05700,60.99100,0.62%,1177773
2021-08-17,63.91000,63.94700,63.16200,63.33000,60.29900,-1.13%,2241267
2021-08-18,63.39700,63.39700,62.25000,62.29700,59.31500,-1.63%,2421888
2021-08-19,61.50400,63.15700,61.13700,62.67300,59.67400,0.60%,2176296
2021-08-20,62.84700,63.25700,62.43300,62.89000,59.88000,0.35%,1599363
2021-08-23,63.09700,63.87000,63.09700,63.51300,60.47400,0.99%,1534395
2021-08-24,63.78700,64.00000,63.58000,63.62000,60.57500,0.17%,1103001
2021-08-25,63.63700,64.03000,63.34700,63.87700,60.82000,0.40%,1111584
2021-08-26,63.76700,63.93700,63.32300,63.72300,60.67400,-0.24%,1276032
2021-08-27,63.73700,64.50300,63.73700,64.49300,61.40700,1.21%,1078767
2021-08-30,64.78700,65.22500,64.53000,64.70000,61.60400,0.32%,1186404
2021-08-31,64.88300,65.39700,64.65700,65.26000,62.13700,0.87%,2385648
2021-09-01,65.52700,66.13000,64.85700,65.98700,62.82900,1.11%,1725984
2021-09-02,66.17000,66.31000,65.34700,65.97000,62.81300,-0.03%,1798206
2021-09-03,66.01700,66.55700,65.94000,66.17700,63.01000,0.31%,1472529
2021-09-07,66.56300,66.56300,65.02000,65.49000,62.35600,-1.04%,1704699
2021-09-08,65.43300,66.20700,65.43300,66.14300,62.97800,1.00%,1234836
2021-09-09,65.95300,66.62700,65.84000,65.98000,62.99400,-0.25%,1561908
2021-09-10,66.21300,66.26300,65.32000,65.34700,62.38900,-0.96%,1702272
2021-09-13,65.55000,65.99900,64.32300,64.77300,61.84200,-0.88%,1642575
2021-09-14,64.86000,65.52300,64.86000,65.18300,62.23300,0.63%,1394037
2021-09-15,65.19700,65.71300,64.83300,65.28000,62.32600,0.15%,1404597
2021-09-16,65.33300,65.48700,64.85300,65.14300,62.19500,-0.21%,1229601
2021-09-17,64.95300,64.97000,63.66700,64.30000,61.39000,-1.29%,3790278
2021-09-20,63.22300,64.03700,62.83700,63.66000,60.77900,-1.00%,2307480
2021-09-21,64.15300,64.24000,63.74000,63.96700,61.07200,0.48%,1474794
2021-09-22,64.57700,64.90000,64.01700,64.83300,61.89900,1.35%,1983837
2021-09-23,65.14000,65.57700,65.08500,65.19300,62.24300,0.56%,2237457
2021-09-24,64.97000,65.70800,64.79700,65.59300,62.62500,0.61%,1987740
2021-09-27,65.54700,65.54700,64.84000,65.26000,62.30700,-0.51%,2689620
2021-09-28,64.61000,64.77700,63.12700,63.65300,60.77300,-2.46%,3929886
2021-09-29,63.97700,64.80300,63.64000,64.66300,61.73700,1.59%,2621943
2021-09-30,65.03300,65.77800,64.30700,64.34000,61.42800,-0.50%,3188202
2021-10-01,64.70700,64.91700,63.55300,64.57700,61.65400,0.37%,2393880
2021-10-04,64.49300,65.11000,62.91300,62.99000,60.13900,-2.46%,3202272
2021-10-05,63.19000,65.19300,63.08700,65.08700,62.14100,3.33%,3162561
2021-10-06,64.66300,65.30000,64.10000,64.88000,61.94400,-0.32%,2847246
2021-10-07,65.33300,66.36300,65.33300,65.97000,62.98400,1.68%,1875504
2021-10-08,66.00000,66.38300,65.51000,65.80000,62.82200,-0.26%,1607262
2021-10-11,65.53000,67.50000,65.42000,65.89300,62.91100,0.14%,2607813
2021-10-12,66.14000,66.30000,65.39700,65.82700,62.84800,-0.10%,2246298
2021-10-13,65.89300,66.28000,65.05000,65.80700,62.82800,-0.03%,2365032
2021-10-14,66.37000,67.07300,66.29700,66.88000,63.85300,1.63%,2102415
2021-10-15,67.14000,67.80700,66.77500,67.67300,64.61100,1.19%,2285271
2021-10-18,67.60700,68.17300,67.27700,67.83000,64.76000,0.23%,2098518
2021-10-19,68.00300,69.62000,68.00000,69.62000,66.46900,2.64%,2815104
2021-10-20,69.56000,69.93300,65.58300,66.38700,63.38200,-4.64%,7260861
2021-10-21,66.31000,67.31700,65.55300,66.28700,63.28700,-0.15%,3853623
2021-10-22,66.44700,67.31300,66.44300,67.24000,64.19700,1.44%,1868079
2021-10-25,67.14700,67.25700,65.96300,67.16700,64.12700,-0.11%,1921254
2021-10-26,67.43700,68.10300,66.68000,67.16000,64.12100,-0.01%,2506980
2021-10-27,67.01700,67.94300,66.66700,67.46300,64.41000,0.45%,2015859
2021-10-28,67.40000,69.00700,67.37700,69.00300,65.88000,2.28%,1959852
2021-10-29,68.88000,70.22000,68.71300,69.95700,66.79100,1.38%,2027853
2021-11-01,70.34300,70.55400,68.88000,69.96700,66.80000,0.01%,1770762
2021-11-02,70.09000,71.15700,69.76000,70.40700,67.22000,0.63%,2319012
2021-11-03,70.19700,70.61000,68.94000,69.82700,66.66700,-0.82%,2143170
2021-11-04,70.45000,70.93300,69.92700,70.75700,67.55400,1.33%,1515171
2021-11-05,71.14000,71.65200,70.62800,70.94300,67.73300,0.26%,1725549
2021-11-08,71.36700,71.40500,69.84700,70.56300,67.37000,-0.54%,1698189
2021-11-09,70.71700,70.87300,70.03300,70.27000,67.09000,-0.42%,1858506
2021-11-10,70.05000,70.27000,68.82000,69.12700,65.99800,-1.63%,1940751
2021-11-11,69.38300,69.59700,68.54300,68.73300,65.62300,-0.57%,2916342
2021-11-12,69.20300,69.75500,68.16000,69.47300,66.32900,1.08%,3860352
2021-11-15,69.70000,70.44600,69.60300,69.91000,66.74600,0.63%,1555368
2021-11-16,69.85300,71.21500,69.66700,70.65700,67.45900,1.07%,1454679
2021-11-17,70.91700,71.09000,69.54000,69.98000,66.81300,-0.96%,2126925
2021-11-18,70.38000,70.46700,69.34000,69.56700,66.41800,-0.59%,1633839
2021-11-19,69.67000,69.80300,69.11300,69.25700,66.12200,-0.45%,1731753
2021-11-22,69.49300,70.15300,69.16500,69.23000,66.09700,-0.04%,1668801
2021-11-23,69.20300,69.44700,68.01000,69.30300,66.16700,0.11%,1501932
2021-11-24,68.75300,69.59700,68.57700,69.53300,66.38600,0.33%,1800075
2021-11-26,68.61000,69.26000,67.68000,67.89300,64.82100,-2.36%,1696737
2021-11-29,68.89000,70.11500,68.60300,69.69300,66.53900,2.65%,2699052
2021-11-30,69.24300,69.65800,67.56700,67.74300,64.67700,-2.80%,3472578
2021-12-01,68.59300,68.60300,66.29700,66.34300,63.34100,-2.07%,2614782
2021-12-02,66.67300,67.69300,66.03400,67.07700,64.21300,1.11%,2822400
2021-12-03,67.69300,67.97000,65.38300,66.70700,63.85900,-0.55%,2648355
2021-12-06,66.90000,66.99000,65.34700,65.99300,63.17600,-1.07%,3076314
2021-12-07,67.11000,68.61700,66.70000,68.51700,65.59100,3.82%,2503242
2021-12-08,68.66700,69.23000,68.15300,69.13000,66.17800,0.89%,1546245
2021-12-09,69.09700,69.21700,68.02000,68.04700,65.14100,-1.57%,1154214
2021-12-10,68.73700,68.73700,67.67300,68.59300,65.66500,0.80%,1141569
2021-12-13,68.72700,69.09800,68.07000,68.49300,65.56900,-0.15%,1860204
2021-12-14,67.81300,68.11700,65.87300,66.57700,63.73400,-2.80%,3169677
2021-12-15,66.81300,67.36300,66.23300,67.34300,64.46800,1.15%,2519409
2021-12-16,67.97700,68.88300,67.60000,67.88300,64.98500,0.80%,3040443
2021-12-17,67.56700,67.80700,66.58300,67.02300,64.16200,-1.27%,2719353
2021-12-20,66.13800,66.54300,65.25300,66.16700,63.34200,-1.28%,1519974
2021-12-21,66.69300,67.47300,66.53200,67.41300,64.53500,1.88%,1280784
2021-12-22,67.42000,68.11700,67.15300,68.06700,65.16100,0.97%,1792092
2021-12-23,68.33300,68.91000,68.16700,68.47300,65.55000,0.60%,1780812
2021-12-27,68.76700,69.66700,68.61300,69.66000,66.68600,1.73%,1978827
2021-12-28,69.90300,70.23000,69.66300,69.91000,66.92500,0.36%,1168398
2021-12-29,70.09000,70.55200,69.88700,69.99000,67.00200,0.11%,812016
2021-12-30,70.01300,70.47000,69.60300,69.70300,66.72700,-0.41%,998778
2021-12-31,69.66700,70.44700,69.53300,70.00300,67.01500,0.43%,1168488
2022-01-03,70.29000,70.29000,66.90700,67.48700,64.60500,-3.59%,3191394
2022-01-04,66.70300,67.28000,65.17000,65.79700,62.98700,-2.50%,4026702
2022-01-05,66.00300,66.21000,64.97000,65.00700,62.23100,-1.20%,3563121
2022-01-06,64.85800,65.26700,63.74300,65.15300,62.37200,0.22%,3145944
2022-01-07,64.77000,65.00000,63.68000,64.50300,61.74900,-1.00%,2290539
2022-01-10,63.94700,64.31700,61.95300,63.04000,60.34900,-2.27%,5330547
2022-01-11,63.15300,64.24300,62.28300,64.18700,61.44600,1.82%,2296776
2022-01-12,64.48000,64.93000,64.20700,64.41300,61.66300,0.35%,1648773
2022-01-13,64.45000,64.72300,62.25000,62.40700,59.74200,-3.11%,4106226
2022-01-14,61.89000,62.23000,61.11000,62.04700,59.39800,-0.58%,4946829
2022-01-18,61.15700,61.69300,60.73700,61.26000,58.64500,-1.27%,4254888
2022-01-19,61.40300,61.66700,60.29700,60.37000,57.79300,-1.45%,4564020
2022-01-20,60.52700,61.66700,59.88000,59.99000,57.42900,-0.63%,3063579
2022-01-21,59.67700,60.21700,58.78300,58.97300,56.45500,-1.70%,4222308
2022-01-24,58.12700,58.86300,55.83300,58.77700,56.26700,-0.33%,5160456
2022-01-25,57.74000,58.85700,57.21700,58.32700,55.83600,-0.77%,4204158
2022-01-26,58.84700,59.06000,55.60200,56.50000,54.08800,-3.13%,5050023
2022-01-27,58.25900,58.74300,56.85300,57.43700,54.98400,1.66%,4951701
2022-01-28,57.43700,58.26000,56.57700,58.22000,55.73400,1.36%,3065586
2022-01-31,58.44700,59.89300,58.33300,59.73700,57.18600,2.61%,3019938
2022-02-01,59.92300,60.24800,59.31300,60.04300,57.48000,0.51%,2695962
2022-02-02,60.26000,60.92000,60.18800,60.79300,58.19800,1.25%,2466021
2022-02-03,60.07300,60.33300,59.28500,59.34300,56.81000,-2.39%,1924698
2022-02-04,59.24700,60.28700,59.08700,59.54000,56.99800,0.33%,2460093
2022-02-07,60.22000,60.33300,59.33300,59.53000,56.98800,-0.02%,2674686
2022-02-08,59.25700,59.50700,58.22700,59.28700,56.75500,-0.41%,2182089
2022-02-09,60.03000,60.90300,59.40000,59.88300,57.32700,1.01%,2967252
2022-02-10,58.83000,60.20300,58.56000,59.06000,56.53800,-1.37%,2574138
2022-02-11,59.06300,59.19500,57.29300,57.45700,55.00400,-2.71%,3304734
2022-02-14,57.54700,57.86300,56.91700,57.31000,54.86300,-0.26%,2858223
2022-02-15,58.32700,58.78000,58.08200,58.34700,55.85600,1.81%,2357358
2022-02-16,58.15700,58.51000,57.74300,58.22000,55.73400,-0.22%,2034312
2022-02-17,57.95700,58.04300,57.20700,57.29300,54.84700,-1.59%,2166702
2022-02-18,57.27300,57.74000,56.72700,57.18000,54.73900,-0.20%,4691460
2022-02-22,56.17300,57.25400,56.11000,56.32300,53.91900,-1.50%,3178725
2022-02-23,56.72300,57.20300,55.87300,56.06300,53.67000,-0.46%,2626422
2022-02-24,53.77000,56.98700,53.66700,56.73000,54.30800,1.19%,3605415
2022-02-25,56.95300,57.73700,56.81700,57.57300,55.11500,1.49%,2863716
2022-02-28,56.87300,57.58700,56.53000,57.05000,54.61400,-0.91%,3267300
2022-03-01,56.99700,57.37700,56.32000,56.66300,54.24400,-0.68%,2320806
2022-03-02,57.12300,57.91000,56.82700,57.35700,54.90800,1.22%,2322096
2022-03-03,57.76300,57.90300,57.03000,57.49300,55.03900,0.24%,1733343
2022-03-04,57.16000,57.22700,56.37300,57.17700,54.73600,-0.55%,3417978
2022-03-07,57.10700,57.33300,56.02300,56.12300,53.72700,-1.84%,3663114
2022-03-08,55.75300,56.31000,54.14700,55.00000,52.65200,-2.00%,4746615
2022-03-09,56.13700,56.56800,55.51500,56.22300,53.82300,2.22%,2674512
2022-03-10,55.45300,55.76700,54.19300,55.49300,53.29600,-1.30%,2637534
2022-03-11,56.02000,56.15300,54.94000,54.95700,52.78100,-0.97%,2118603
2022-03-14,55.36300,55.92300,55.07300,55.52700,53.32800,1.04%,3188856
2022-03-15,55.96000,56.68000,55.65800,56.52700,54.28900,1.80%,2120406
2022-03-16,56.92700,58.03400,56.47300,57.77300,55.48600,2.20%,1757535
2022-03-17,57.76700,58.71700,57.63300,58.70000,56.37600,1.60%,1538646
2022-03-18,58.88000,59.97300,58.73000,59.74300,57.37800,1.78%,2831082
2022-03-21,59.74300,59.82000,58.88200,59.21300,56.86900,-0.89%,1571247
2022-03-22,59.33300,59.47700,58.64500,59.17000,56.82700,-0.07%,2063250
2022-03-23,59.05000,59.05000,58.01000,58.04700,55.74900,-1.90%,1488402
2022-03-24,58.22300,58.43000,57.78200,58.21000,55.90500,0.28%,1007676
2022-03-25,58.43700,58.67300,58.06700,58.42700,56.11400,0.37%,1387509
2022-03-28,58.34300,59.21200,58.34000,59.18000,56.83700,1.29%,1322616
2022-03-29,59.58000,60.69800,59.57300,60.44000,58.04700,2.13%,2312151
2022-03-30,60.32000,60.93300,60.06700,60.62700,58.22600,0.31%,2478192
2022-03-31,60.86700,61.29300,59.29300,59.40000,57.04800,-2.02%,3237483
2022-04-01,59.94000,60.69300,59.38500,60.64000,58.23900,2.09%,1910442
2022-04-04,60.74300,61.11700,60.33300,60.78700,58.38000,0.24%,2622408
2022-04-05,60.64000,61.56200,60.57300,60.68000,58.27800,-0.18%,2514540
2022-04-06,60.13300,61.39000,59.85700,61.19300,58.77100,0.85%,2650536
2022-04-07,60.95000,61.28700,60.54300,61.00000,58.58500,-0.32%,1977642
2022-04-08,61.31300,61.49000,60.77000,61.14000,58.71900,0.23%,1729845
2022-04-11,60.79300,61.07700,59.73000,60.77700,58.37100,-0.59%,2455182
2022-04-12,61.03300,61.43000,59.73300,60.02000,57.64400,-1.25%,2004759
2022-04-13,60.16000,60.60000,59.66700,60.46300,58.07000,0.74%,1190307
2022-04-14,60.57000,60.79000,59.47700,59.51700,57.16000,-1.56%,1279653
2022-04-18,59.17700,59.61200,58.88300,59.44700,57.09300,-0.12%,1360347
2022-04-19,59.26300,60.39800,59.26300,60.34700,57.95800,1.51%,1891707
2022-04-20,59.83300,59.83300,57.24200,57.60300,55.32300,-4.55%,3774852
2022-04-21,57.70300,57.87300,56.23300,56.48000,54.24400,-1.95%,3123936
2022-04-22,56.39700,56.72700,55.58700,55.61700,53.41500,-1.53%,2491230
2022-04-25,55.33700,55.79700,54.90000,55.54700,53.34800,-0.13%,3533544
2022-04-26,55.53300,55.69300,53.86700,53.89000,51.75700,-2.98%,2698821
2022-04-27,53.77700,54.48000,53.28300,53.35000,51.23800,-1.00%,6241491
2022-04-28,53.53700,54.41300,53.14300,54.18300,52.03800,1.56%,4021632
2022-04-29,53.91000,54.02800,52.35300,52.45700,50.38000,-3.19%,2778105
2022-05-02,52.41700,52.92700,51.11300,52.23000,50.16200,-0.43%,2764815
2022-05-03,52.05300,52.94200,52.03300,52.61300,50.53000,0.73%,2318706
2022-05-04,52.60000,53.46700,52.11700,53.36700,51.25400,1.43%,4362195
2022-05-05,52.94700,53.26000,51.18000,51.63300,49.58900,-3.25%,2554617
2022-05-06,51.30700,51.40700,50.19000,50.76300,48.75400,-1.68%,2025366
2022-05-09,50.19700,50.21700,48.56700,48.72700,46.79800,-4.01%,2209311
2022-05-10,49.52700,49.95700,48.07000,48.59300,46.67000,-0.28%,3365523
2022-05-11,48.34700,49.11200,47.71000,47.74300,45.85300,-1.75%,2998188
2022-05-12,47.53300,48.42300,47.07300,48.11000,46.20500,0.77%,2364438
2022-05-13,48.42300,49.50600,48.42300,49.16300,47.21700,2.19%,2565792
2022-05-16,49.10000,49.22500,48.50300,48.71000,46.78200,-0.92%,1954785
2022-05-17,49.54700,49.75300,49.11000,49.59700,47.63300,1.82%,2902536
2022-05-18,49.28700,49.28700,47.21000,47.36300,45.48800,-4.50%,2166570
2022-05-19,46.96700,47.92300,46.77000,47.69300,45.80500,0.70%,3315324
2022-05-20,48.08700,48.78000,47.84700,48.71000,46.78200,2.13%,5956782
2022-05-23,49.15000,49.48000,48.57300,49.23700,47.28700,1.08%,2484624
2022-05-24,48.81000,49.08800,48.03300,48.87700,46.94200,-0.73%,2338827
2022-05-25,48.74000,49.46300,48.56700,49.16700,47.22000,0.59%,2639613
2022-05-26,49.40300,50.51700,49.17000,50.31000,48.31800,2.32%,2370729
2022-05-27,50.84000,51.89700,50.39300,51.88000,49.82600,3.12%,2790150
2022-05-31,51.43000,52.12300,51.32700,51.75300,49.70400,-0.24%,4908768
2022-06-01,51.81300,52.13000,50.72700,50.75700,48.74700,-1.92%,1746084
2022-06-02,50.87000,51.60700,50.46800,51.60300,49.56000,1.67%,2674404
2022-06-03,51.36700,51.49300,50.91000,51.35700,49.32300,-0.48%,1748097
2022-06-06,51.74300,52.24700,51.18700,51.37000,49.33600,0.03%,2028270
2022-06-07,50.95300,51.60000,50.79700,51.58700,49.54400,0.42%,1668402
2022-06-08,51.39700,52.10700,51.10300,51.30300,49.27200,-0.55%,2175207
2022-06-09,51.08000,51.57300,50.83700,50.91700,49.09300,-0.75%,2419815
2022-06-10,50.43700,50.63700,49.58300,50.06300,48.27000,-1.68%,3722382
2022-06-13,48.92000,49.48000,48.28800,48.95300,47.20000,-2.22%,3696774
2022-06-14,49.05000,49.07200,48.06000,48.62300,46.88200,-0.67%,4787589
2022-06-15,48.77700,50.53700,48.74700,49.97300,48.18300,2.78%,3161508
2022-06-16,49.31000,49.78000,48.75300,49.51700,47.74300,-0.91%,3531294
2022-06-17,49.47300,50.19000,49.19800,49.61700,47.84000,0.20%,7043154
2022-06-21,50.00000,51.18500,49.99800,50.87700,49.05400,2.54%,3176145
2022-06-22,50.46700,51.65700,50.00000,51.20300,49.36900,0.64%,2798409
2022-06-23,51.57700,52.87700,51.41300,52.75300,50.86400,3.03%,4616751
2022-06-24,53.04000,53.33300,52.61000,53.09300,51.19200,0.64%,4764159
2022-06-27,53.27000,53.32400,52.50300,52.64300,50.75800,-0.85%,2247177
2022-06-28,52.64300,53.11300,51.52000,51.55300,49.70700,-2.07%,1933113
2022-06-29,51.51700,51.67300,50.63000,51.02000,49.19300,-1.03%,2322282
2022-06-30,50.51700,51.34500,50.33000,50.84700,49.02500,-0.34%,2357898
2022-07-01,50.77000,52.04300,50.66200,51.86300,50.00600,2.00%,2646843
2022-07-05,51.67000,52.57800,51.20000,52.49700,50.61600,1.22%,2409129
2022-07-06,52.73700,53.30700,52.16300,52.26300,50.39100,-0.45%,2733723
2022-07-07,52.17300,52.63300,51.93000,52.23300,50.36200,-0.06%,2158812
2022-07-08,52.15300,52.49300,51.79300,52.18700,50.31700,-0.09%,2105715
2022-07-11,52.01000,52.76700,51.80700,52.54300,50.66100,0.68%,1981818
2022-07-12,52.59300,53.32300,51.44000,51.59000,49.74200,-1.81%,3583479
2022-07-13,50.79000,51.75300,50.77300,51.44700,49.60400,-0.28%,1594239
2022-07-14,50.77300,51.33700,50.51300,51.17300,49.34000,-0.53%,1887519
2022-07-15,51.43300,52.36300,51.43300,52.35700,50.48100,2.31%,1929066
2022-07-18,52.58700,52.82000,51.43000,51.59300,49.74500,-1.46%,2061363
2022-07-19,52.15700,53.28300,51.98400,53.10700,51.20500,2.93%,2207040
2022-07-20,54.17700,56.66300,54.16700,56.34700,54.32800,6.10%,4931868
2022-07-21,56.53300,58.01700,56.14300,58.00000,55.92300,2.93%,3719946
2022-07-22,58.02300,58.30000,57.16000,57.53300,55.47300,-0.81%,4148859
2022-07-25,57.58000,57.99700,56.92700,57.33300,55.28000,-0.35%,2984532
2022-07-26,56.96000,57.75700,56.66700,57.67000,55.60400,0.59%,3321243
2022-07-27,57.99300,58.33300,57.60500,57.99700,55.91900,0.57%,2544108
2022-07-28,58.13700,60.08700,57.97300,59.80700,57.66500,3.12%,3229290
2022-07-29,59.72300,60.44700,59.56000,60.30000,58.14000,0.82%,2257728
2022-08-01,59.76000,60.26700,59.43000,59.62000,57.48500,-1.13%,1902600
2022-08-02,59.39000,59.90300,59.06300,59.56300,57.43000,-0.10%,2003433
2022-08-03,59.69300,60.24000,59.45800,60.05700,57.90600,0.83%,1860444
2022-08-04,60.24300,61.04000,60.21700,60.93000,58.74800,1.45%,1961307
2022-08-05,60.50300,60.93700,60.14000,60.69000,58.51600,-0.39%,1461291
2022-08-08,60.69700,61.32000,60.58300,60.95000,58.76700,0.43%,1031343
2022-08-09,60.79700,61.16700,60.66900,61.05700,58.87000,0.18%,1349787
2022-08-10,61.76000,62.42300,61.68000,62.20000,59.97200,1.87%,2002407
